ItemID,Sentiment,Date & Time,Source,SentimentText
1987,0,2014-12-10 12:09:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Herpes be gone! Bet quote of the night, &quot;Unlike Love, Herpes is Forever&quot; on queue: Viruses and Cancer. This is normal saturday = study "
,,,,
,,,,
1990,0,2014-12-10 15:23:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Good news is I got new passports for the whole family, bad news is my new surname is Zhusupov "
,,,,
,,,,
1993,0,2014-12-10 18:59:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",High Definition Sports channels Suck....The Blue Jays STILL dont win on this channel 
,,,,
,,,,
1996,0,2014-12-10 21:43:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hockey+basketball= my head hurts hate when DH watched multi sports 
1997,0,2014-12-10 22:20:51 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hubby forced me to workout at the gym in shorts n a sports bra 
,,,,
,,,,
2000,0,2014-12-10 00:54:42 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Got stupid sports day today  but I'm only running 5 metres. Hehehe.
,,,,
,,,,
,,,,
,,,,
,,,,
2006,0,2014-12-10 06:56:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://bit.ly/k10Px &quot;Al Gore's Busy Making Bad Jokes While His Current.TV Journalists Are Still Trapped In North Korea&quot;   laura ling
2007,0,2014-12-10 07:19:20 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://news.bbc.co.uk/1/hi/business/8115360.stm Sad day for Setanta and sports fans - now where will I watch hurling? 
,,,,
,,,,
,,,,
,,,,
2012,0,2014-12-10 21:13:54 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@fernandogamit HAHA you guessed correctly. The hoe (jokes) didn't reply back! Plus I was way too excited to wait for her reply 
,,,,
,,,,
,,,,
,,,,
2017,0,2014-12-10 02:09:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@five15design So U saw the Broncos in several Superbowls (...2 worth watching, the other embarrassing.   I don't see NZ sports here. "
2018,0,2014-12-10 04:19:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Husband has found sports radio on the XM radio in the Nissan Hybrid 
,,,,
2020,0,2014-12-10 06:01:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I don't think Carley is cut out 2 play sports!!!!! 
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
2029,0,2014-12-10 14:49:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Happy winning squash comp, but lover gas gone off to Bristol with a &quot;friend&quot; to a sportswear party! "
2030,0,2014-12-10 15:49:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i am wishing i was at home in killarney at the rally!! a big BOO HOO  ... missing out on so many men...its like a cattle mart! i jokes!
,,,,
2032,0,2014-12-10 17:07:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Has some great quotes and sayings to throw at ya'll but I dnt want anybody to read too much into them so ill go with this: woooork 
2033,0,2014-12-10 18:54:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@funnyjoker  your jokes are normally hilarious, but the one about Mike Tyson's daughter...it's not funny and it's horrible "
2034,0,2014-12-10 19:11:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@GabrielaElena i'm tweeting as i think of them. I'm having trouble remembering some good old quotes 
2035,0,2014-12-10 20:45:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Gdott greg can u stop with the jokes already   http://myloc.me/4pkD
2036,0,2014-12-10 21:07:40 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I cant figure out cryptoquotes anymore. Wtf brain? 
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
2044,0,2014-12-10 05:13:55 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@GLMotorSports  That Cherokee 6 is going to be so sweeeet!  Just in time for the club to decide to sell it.  
2045,0,2014-12-10 06:11:31 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I feel left out, my husband and brother are watching the US Open golf tournament together. And they don't like my golf jokes. "
,,,,
,,,,
,,,,
,,,,
2050,0,2014-12-10 11:40:21 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I get frustrated when ppl don't show prices on their web  and I'm not ready 2 send an email abt a quote - even a 'no obligation' one.
2051,0,2014-12-10 12:15:29 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Heartbroken  ...the life of a Cleveland sports fan. #cavs
,,,,
2053,0,2014-12-10 14:08:34 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Grellou Same here! I hope he's ok.  Some days ago I really started to miss Georg's laugh. I want to hear them. And the Hasselhoff jokes.
,,,,
2055,0,2014-12-10 16:30:56 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I guess @IamSpectacular is mad at me. I think I went too far with the jokes   Oh well! To the kitchen I go. The food is calling me
,,,,
2057,0,2014-12-10 18:50:55 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Hammer817 agreed! what site are you watching? universal sports? my feed is choppy must be the computer 
,,,,
,,,,
2060,0,2014-12-10 21:46:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hi kuya ea. :p this is gelai montana. :p jokes. missyou. 
2061,0,2014-12-10 22:46:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@hartluck im so  you didnt do show in perth...maybe next time.. what happened to our extreme sports?
2062,0,2014-12-10 23:41:49 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@haybrianabanana @nickbalzo @samanthasin yah i think its time to cut down the penis jokes,its not that funny "
,,,,
2064,0,2014-12-11 01:44:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hmm jack the ripper is scary i just read one of his quotes its on this film 
2065,0,2014-12-11 02:41:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I hate the &quot;your mum/mom is so fat&quot; jokes! 
2066,0,2014-12-11 03:33:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hmm... the new sports catalog and card jitsu updates are not appearing for me 
,,,,
,,,,
,,,,
2070,0,2014-12-11 05:52:35 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i have had Sports Center on my TV for like a week str8, non stop even @ night..weird. I FEEL BAD FOR LeBron  Next yr the KING will RISE!"
,,,,
2072,0,2014-12-11 07:40:53 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@heavyd Hey where you been??? I've been having to hold down the quotes without you. I miss my Diddly, Diddly ,Diddly D "
2073,0,2014-12-11 08:38:11 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@heilpern I just can't get it to sound right sometimes w/sports games - too much crowd noise and bass. 
,,,,
,,,,
2076,0,2014-12-11 09:21:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I hear we won against Kazakhstan in the football, 4-0! Not that I know since it was on bloody Setanta Sports, which I haven't got!! "
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
2088,0,2014-12-11 18:59:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@HPaladino hahahaha yeah @godfree was too big time for me  but jokes aside my old partner was crazy!!
,,,,
,,,,
,,,,
,,,,
2093,0,2014-12-11 23:40:42 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I just woke up and my head is screaming.  plus my whataburger chkn sandwich was half eaten and I passed out on my couch to sportscenter
,,,,
,,,,
,,,,
2097,0,2014-12-11 02:07:03 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@iamDavidMarsh im looking for something annoyingly funny to say to cheer u up, but i got nothin but knockknock jokes. "
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
2109,0,2014-12-11 22:54:25 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I miss my daily quotes! Why don't i get them anymore? @sschabowski am I kicked from your mailinglist? 
,,,,
2111,0,2014-12-11 00:47:39 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@infamy187 i wish i was watching will and grace with you too!god damm sports banquet. 
,,,,
,,,,
,,,,
2115,0,2014-12-11 06:01:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i cannot sleep... i have a Dr's appt I have to at by 7am and I'm watching 50 greatest emotional sports moments and tearing up. 
2116,0,2014-12-11 07:39:52 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i miss the jokes and making fun of ppl and throwing ideas for songs, movies, and shows at eachother the most.  that'll never go away... "
,,,,
,,,,
2119,0,2014-12-11 09:12:34 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ItsDivaBaby lol u got jokes?? im the only child so yea thats my #1 lady 
,,,,
,,,,
,,,,
,,,,
,,,,
2125,0,2014-12-11 15:49:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I often find myself thinking that team sports for kids are a showcase of poor parental sportsmanship &amp; behavior in general.  
,,,,
,,,,
2128,0,2014-12-11 18:54:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i quote my boyfriends momma: &quot;holy crap you're getting a fat belly!&quot; ...  booooo! :'(
2129,0,2014-12-11 19:11:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i dunno y @tweetpeete speaks of himself thru 3rd party tweets lol but @tweetpeete is mad cuz sports is finna suck til sunday 
,,,,
2131,0,2014-12-11 21:07:40 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Jana_sk8 ohh...from planet-sports a black top...they only have two tops 
,,,,
,,,,
,,,,
,,,,
2136,0,2014-12-11 02:49:49 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I think I'm going to go back to sports! Considering it seriously...I have to admit, I miss it; not the only thing I miss - His smile! "
,,,,
,,,,
,,,,
,,,,
2141,0,2014-12-11 07:52:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I guess that means no more inside Twitter jokes between me, Kelly &amp; Mr.Sirimanne now  Boo! It was better when every1 was confused"
2142,0,2014-12-11 08:04:16 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I had to miss my soccer game today, I haven't played any sports for over a week.  I miss it"
2143,0,2014-12-11 09:23:24 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I thought of a really good quote right now, but I lost it  dang it"
,,,,
2145,0,2014-12-11 11:40:21 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i hate basketball! and sport :@ And Sports Palace 
2146,0,2014-12-11 12:15:29 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I hate myself when i do stupid jokes 
,,,,
,,,,
,,,,
2150,0,2014-12-11 16:30:56 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","if you called me at 2 in the morning, needing a friend, i'd be there for you, tissues in hand, telling you lame jokes, erasing the frown. "
2151,0,2014-12-11 17:50:36 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","if you can find any college baseball scoreboard information on SI.COM you win, because I can't     sports fail."
2152,0,2014-12-11 18:50:55 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@JerryBroughton Hmmmm....Don't like that quote. Spend half my life discussing events  love Eleanor but think shes wrong here.
,,,,
2154,0,2014-12-11 20:48:39 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I'll miss its lists, songs u should download, music trivia, jokes, think outside the box interviews, &amp; upcoming artist recommendations. "
2155,0,2014-12-11 21:46:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I'm back home now. Spent 40 minutes on Wii Fit/Wii Sports.  I hate gaining weight.
,,,,
2157,0,2014-12-11 23:41:49 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I kinda feel bad for making so many jokes about it, but it was funny! thats what i do, he prolly think im not a real fan now "
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
2165,0,2014-12-11 05:52:35 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I miss my tennis mix channel and getting to browse thru all courts. Don't even know if Star Sports will air the Reynolds/Simon match 
2166,0,2014-12-11 06:46:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I miss the hockey season, I hate having no sports to watch "
2167,0,2014-12-11 07:40:53 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jodylaforge aw  I don't watch any sports
,,,,
,,,,
,,,,
2171,0,2014-12-11 09:21:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I miss working in a kitchen.  The jokes, the chaos, the harassment.  Ugh "
